X,Y,z,Date,Location,Violation,Owed,Amount,Unnamed: 8,Unnamed: 9,Unnamed: 10
-8475090.076,5318437.53587528,24440252,2024-10-17 14:29:00+00:00,200 walnut pl,NO STOPPING ANY TIME CO15-316 (A)14,Issued,25,-76.1330295,43.042464,116265
-8475088.128,5318313.55187508,24440253,2024-10-17 14:31:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.133012,43.04165,116266
-8475103.157,5318311.57179997,24440254,2024-10-17 14:35:00+00:00,200 marshall st,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,25,-76.133147,43.041637,116267
-8475103.157,5318311.57179997,24440255,2024-10-17 14:35:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133147,43.041637,116268
-8475110.615,5318310.65791929,24440256,2024-10-17 14:37:00+00:00,200 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudicate 30 days Pay or Appeal,25,-76.133214,43.041631,116269
-8475110.615,5318310.65791929,24440257,2024-10-17 14:38:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133214,43.041631,116270
-8475110.615,5318310.65791929,24440258,2024-10-17 14:39:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.133214,43.041631,116272
-8475172.62,5318310.35329241,24440259,2024-10-17 14:40:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133771,43.041629,116274
-8475172.62,5318310.35329241,24440260,2024-10-17 14:41:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133771,43.041629,116275
-8475172.62,5318310.35329241,24440261,2024-10-17 14:42:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.133771,43.041629,116276
-8475186.646,5318316.44583176,24440262,2024-10-17 14:45:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133897,43.041669,116279
-8475222.046,5318300.757551,24440263,2024-10-17 14:46:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134215,43.041566,116283
-8475220.933,5318321.62449333,24440264,2024-10-17 14:47:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134205,43.041703,116284
-8475214.921,5318294.96964824,24440265,2024-10-17 14:48:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134151,43.041528,116285
-8475213.919,5318303.19456376,24440266,2024-10-17 14:49:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134142,43.041582,116286
-8475152.36,5318301.82374401,24440267,2024-10-17 14:51:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Dismissed,0,-76.133589,43.041573,116287
-8475138.111,5318316.29351823,24440268,2024-10-17 14:53:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133461,43.041668,116288
-8475116.849,5318303.4991904,24440269,2024-10-17 14:54:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.13327,43.041584,116289
-8474997.292,5318255.67292959,24440270,2024-10-18 11:29:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132196,43.04127,116611
-8474997.292,5318255.67292959,24440271,2024-10-18 11:30:00+00:00,900 walnut ave,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.132196,43.04127,116454
-8474996.846,5318203.27756177,24440272,2024-10-18 11:32:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.132192,43.040926,116455
-8474995.733,5318269.68569403,24440273,2024-10-18 13:04:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132182,43.041362,116506
-8475007.31,5318247.29574349,24440274,2024-10-18 13:06:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132286,43.041215,116508
-8475010.205,5318208.15153708,24440275,2024-10-18 13:08:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.132312,43.040958,116614
-8475010.984,5318199.77439358,24440276,2024-10-18 13:09:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132319,43.040903,116512
-8475010.984,5318199.77439358,24440277,2024-10-18 13:10:00+00:00,900 walnut ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.132319,43.040903,116514
-8475011.318,5318188.96027399,24440278,2024-10-18 13:11:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132322,43.040832,116513
-8475011.318,5318188.96027399,24440279,2024-10-18 13:13:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132322,43.040832,116515
-8474997.737,5318225.51509479,24440280,2024-10-18 13:15:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1322,43.041072,116517
-8475107.108,5318278.51983894,24440281,2024-10-18 13:17:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116522
-8475107.108,5318278.51983894,24440282,2024-10-18 13:20:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.1331825,43.04142,116521
-8475107.108,5318278.51983894,24440283,2024-10-18 13:21:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,116523
-8475107.108,5318278.51983894,24440284,2024-10-18 13:21:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,10,-76.1331825,43.04142,116524
-8475107.108,5318278.51983894,24440285,2024-10-18 13:22:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,116525
-8475107.108,5318278.51983894,24440286,2024-10-18 13:24:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.1331825,43.04142,116529
-8475107.108,5318278.51983894,24440287,2024-10-18 13:24:00+00:00,300 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,25,-76.1331825,43.04142,116531
-8475107.108,5318278.51983894,24440288,2024-10-18 13:25:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116532
-8475107.108,5318278.51983894,24440289,2024-10-18 13:26:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116533
-8475107.108,5318278.51983894,24440290,2024-10-18 13:27:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116534
-8475086.681,5318304.71769706,24440291,2024-10-18 13:30:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.132999,43.041592,116536
-8475130.207,5318292.98957707,24440292,2024-10-18 13:32:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.13339,43.041515,116539
-8475166.163,5318290.24794076,24440293,2024-10-18 13:34:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.133713,43.041497,116542
-8475172.509,5318295.73121419,24440294,2024-10-18 13:36:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.13377,43.041533,116543
-8475179.299,5318298.16822564,24440295,2024-10-18 13:37:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133831,43.041549,116544
-8475198.001,5318302.73762382,24440296,2024-10-18 13:38:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133999,43.041579,116546
-8475198.001,5318302.73762382,24440297,2024-10-18 13:39:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133999,43.041579,116548
-8475204.903,5318299.69135812,24440298,2024-10-18 13:40:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.134061,43.041559,116549
-8475224.161,5318300.90986428,24440299,2024-10-18 13:41:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.134234,43.041567,116551
-8475214.476,5318308.22090458,24440300,2024-10-18 13:44:00+00:00,200 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.134147,43.041615,116556
-8475214.476,5318308.22090458,24440301,2024-10-18 13:45:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134147,43.041615,116558
-8475189.318,5318314.92269655,24440302,2024-10-18 13:46:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133921,43.041659,116559
-8475180.301,5318310.50560585,24440303,2024-10-18 13:47:00+00:00,200 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,25,-76.13384,43.04163,116561
-8475180.301,5318310.50560585,24440304,2024-10-18 13:48:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.13384,43.04163,116562
-8475129.539,5318307.15471085,24440305,2024-10-18 13:50:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133384,43.041608,116563
-8475078.11,5318378.43764543,24440306,2024-10-18 13:52:00+00:00,200 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Void Approved,0,-76.132922,43.042076,116566
-8475090.076,5318437.53587528,24440307,2024-10-18 13:53:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116569
-8475090.076,5318437.53587528,24440308,2024-10-18 13:54:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116571
-8475090.076,5318437.53587528,24440309,2024-10-18 13:55:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116616
-8475090.076,5318437.53587528,24440310,2024-10-18 13:56:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116574
-8475090.076,5318437.53587528,24440311,2024-10-18 13:58:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Void Approved,0,-76.1330295,43.042464,116575
-8475090.076,5318437.53587528,24440312,2024-10-18 14:00:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Void Approved,0,-76.1330295,43.042464,116577
-8475090.076,5318437.53587528,24440313,2024-10-18 14:01:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Void Approved,0,-76.1330295,43.042464,116579
-8475090.076,5318437.53587528,24440314,2024-10-18 14:01:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Void Approved,0,-76.1330295,43.042464,116581
-8475090.076,5318437.53587528,24440315,2024-10-18 14:02:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Void Approved,0,-76.1330295,43.042464,116583
-8475068.425,5318590.00494163,24440316,2024-10-18 14:04:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132835,43.043465,116582
-8475068.425,5318590.00494163,24440317,2024-10-18 14:05:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132835,43.043465,116586
-8475065.753,5318557.25663068,24440318,2024-10-18 14:06:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132811,43.04325,116587
-8475063.082,5318549.18380887,24440319,2024-10-18 14:07:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Issued,25,-76.132787,43.043197,116588
-8475066.532,5318509.12443778,24440320,2024-10-18 14:08:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132818,43.042934,116589
-8475030.966,5318551.3162517,24440321,2024-10-18 14:14:00+00:00,700 walnut ave,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,60,-76.1324985,43.043211,116590
-8475030.966,5318551.3162517,24440322,2024-10-18 14:15:00+00:00,700 walnut ave,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,60,-76.1324985,43.043211,116591
-8474996.29,5318324.82307985,24440323,2024-10-18 14:19:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132187,43.041724,116593
-8475007.422,5318317.20739946,24440324,2024-10-18 14:20:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132287,43.041674,116594
-8475006.754,5318276.38745836,24440325,2024-10-18 14:21:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132281,43.041406,116595
-8475001.188,5318229.62752107,24440326,2024-10-18 14:23:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.132231,43.041099,116596
-8475009.092,5318210.43621388,24440327,2024-10-18 14:24:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132302,43.040973,116597
,,434378D,2024-10-18 15:34:00+00:00,900 walnut ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,,,115958
-8475016.439,5319059.91776306,424117D,2024-10-18 22:00:00+00:00,500 walnut ave,LEFT WHEELS TO CURB/ALL CO15-301,Issued,25,-76.132368,43.04655,115985
-8475016.439,5319059.91776306,424118D,2024-10-18 22:00:00+00:00,500 walnut ave,NO PARKING ANY TIME CO15-316 (A)14,Issued,25,-76.132368,43.04655,115987
,,434380D,2024-10-19 16:00:00+00:00,900 walnut ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,100,,,115961
-8475016.439,5319059.91776306,448134D,2024-10-21 09:40:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Issued,25,-76.132368,43.04655,115260
-8475016.439,5319059.91776306,448135D,2024-10-21 09:44:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,115264
-8475016.439,5319059.91776306,448136D,2024-10-21 09:47:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,115268
,,448137D,2024-10-21 09:51:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,,,115267
-8475090.076,5318437.53587528,24440335,2024-10-21 10:11:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Issued,25,-76.1330295,43.042464,116652
-8475090.076,5318437.53587528,24440336,2024-10-21 10:12:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116653
-8475090.076,5318437.53587528,24440337,2024-10-21 10:13:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Third Notice,25,-76.1330295,43.042464,116654
-8475090.076,5318437.53587528,24440338,2024-10-21 10:13:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Adjudicate 30 days Pay or Appeal,25,-76.1330295,43.042464,116660
-8475090.076,5318437.53587528,24440339,2024-10-21 10:14:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116954
-8475090.076,5318437.53587528,24440340,2024-10-21 10:15:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116955
-8475090.076,5318437.53587528,24440341,2024-10-21 10:16:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116663
-8475090.076,5318437.53587528,24440342,2024-10-21 10:16:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Issued,25,-76.1330295,43.042464,116957
-8475090.076,5318437.53587528,24440343,2024-10-21 10:17:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116668
-8475090.076,5318437.53587528,24440344,2024-10-21 10:18:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1330295,43.042464,116958
-8475090.076,5318437.53587528,24440345,2024-10-21 10:19:00+00:00,200 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Third Notice,25,-76.1330295,43.042464,116959
-8475090.076,5318437.53587528,24440346,2024-10-21 10:19:00+00:00,200 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,25,-76.1330295,43.042464,116960
-8475093.917,5318309.43941186,24440347,2024-10-21 10:21:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133064,43.041623,116672
-8475104.604,5318310.81023273,24440348,2024-10-21 10:22:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.13316,43.041632,116682
-8475179.299,5318311.26717306,24440349,2024-10-21 10:24:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Dismissed,0,-76.133831,43.041635,116683
-8475184.976,5318315.53195061,24440350,2024-10-21 10:26:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133882,43.041663,116687
-8475184.976,5318315.53195061,24440351,2024-10-21 10:27:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.133882,43.041663,116689
-8475192.212,5318313.85650205,24440352,2024-10-21 10:28:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133947,43.041652,116695
-8475227.389,5318301.67143071,24440353,2024-10-21 10:29:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134263,43.041572,116701
-8475217.704,5318311.41948651,24440354,2024-10-21 10:31:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134176,43.041636,116702
-8475212.138,5318305.93620387,24440355,2024-10-21 10:34:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.134126,43.0416,116708
-8475183.307,5318340.81602887,24440356,2024-10-21 10:35:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133867,43.041829,116713
-8475176.85,5318302.1283706,24440357,2024-10-21 10:36:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.133809,43.041575,116714
-8475176.85,5318302.1283706,24440358,2024-10-21 10:37:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133809,43.041575,116715
-8475128.649,5318303.95613038,24440359,2024-10-21 10:41:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.133376,43.041587,116723
-8475107.108,5318278.51983894,24440360,2024-10-21 10:44:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116731
-8475107.108,5318278.51983894,24440361,2024-10-21 10:46:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.1331825,43.04142,116739
-8475107.108,5318278.51983894,24440362,2024-10-21 10:46:00+00:00,300 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,25,-76.1331825,43.04142,116741
-8475107.108,5318278.51983894,24440363,2024-10-21 10:48:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,116746
-8475107.108,5318278.51983894,24440364,2024-10-21 10:48:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,10,-76.1331825,43.04142,116747
-8475107.108,5318278.51983894,24440365,2024-10-21 10:49:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,116748
-8475107.108,5318278.51983894,24440366,2024-10-21 10:51:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116961
-8475107.108,5318278.51983894,24440367,2024-10-21 10:52:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,25,-76.1331825,43.04142,116752
-8475107.108,5318278.51983894,24440368,2024-10-21 10:52:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,25,-76.1331825,43.04142,116753
-8475107.108,5318278.51983894,24440369,2024-10-21 10:54:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,116758
-8475107.108,5318278.51983894,24440370,2024-10-21 10:56:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,116761
-8475107.108,5318278.51983894,24440371,2024-10-21 10:57:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.1331825,43.04142,116768
-8475107.108,5318278.51983894,24440372,2024-10-21 10:59:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,116769
-8475030.966,5318551.3162517,24440373,2024-10-21 14:05:00+00:00,700 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Promise To Pay,25,-76.1324985,43.043211,116851
-8475030.966,5318551.3162517,24440374,2024-10-21 14:05:00+00:00,700 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Promise To Pay,25,-76.1324985,43.043211,116852
-8475005.863,5318428.85389541,24440375,2024-10-21 14:09:00+00:00,800 walnut ave,NO PRKNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,25,-76.132273,43.042407,116856
-8475005.863,5318428.85389541,24440376,2024-10-21 14:10:00+00:00,800 walnut ave,NO PRKNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132273,43.042407,116858
-8475000.965,5318422.91359804,24440377,2024-10-21 14:11:00+00:00,800 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.132229,43.042368,116862
-8475004.194,5318327.10778517,24440378,2024-10-21 14:13:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132258,43.041739,116866
-8475004.194,5318327.10778517,24440379,2024-10-21 14:14:00+00:00,800 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.132258,43.041739,116868
-8475009.759,5318278.97677769,24440380,2024-10-21 14:17:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.132308,43.041423,116874
-8475442.236,5318303.34687708,24380310,2024-10-21 14:17:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.136193,43.041583,116875
-8475442.236,5318303.34687708,24380311,2024-10-21 14:17:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.136193,43.041583,116876
-8475009.759,5318278.97677769,24440381,2024-10-21 14:17:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132308,43.041423,116962
-8475428.321,5318287.65861831,24380312,2024-10-21 14:18:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudicate 30 days Pay or Appeal,25,-76.136068,43.04148,116878
